,episode_id,total_characters,top_star,talking_time,1.0_l_id,3.0_l_id,5.0_l_id,8.0_l_id,10.0_l_id,15.0_l_id,28.0_l_id,44.0_l_id,48.0_l_id,50.0_l_id,51.0_l_id,53.0_l_id,71.0_l_id,79.0_l_id,131.0_l_id,136.0_l_id,151.0_l_id,188.0_l_id,190.0_l_id,192.0_l_id,194.0_l_id,216.0_l_id,270.0_l_id,297.0_l_id,387.0_l_id,396.0_l_id,410.0_l_id,493.0_l_id,573.0_l_id,701.0_l_id,1.0_c_id,2.0_c_id,3.0_c_id,8.0_c_id,9.0_c_id,11.0_c_id,14.0_c_id,15.0_c_id,17.0_c_id,18.0_c_id,22.0_c_id,25.0_c_id,31.0_c_id,33.0_c_id,40.0_c_id,71.0_c_id,101.0_c_id,139.0_c_id,140.0_c_id,153.0_c_id,165.0_c_id,170.0_c_id,208.0_c_id,211.0_c_id,240.0_c_id,332.0_c_id,404.0_c_id,442.0_c_id,801.0_c_id,1078.0_c_id,id,original_air_date,season,number_in_season,number_in_series,us_viewers_in_millions,views,imbd_rating,imbd_votes,imbd_category
251,252,36,0,14.793333333333333,0.006277160791887977,0.014485755673587638,0.32689521970062774,0.0,0.0,0.04490584258812168,0.0,0.0,0.06711733462095607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014485755673587638,0.0700144857556736,0.0,0.028971511347175277,0.016417189763399325,0.0,0.0,0.0,0.00386286817962337,0.0,0.0,0.0,0.0907774022211492,0.10381458232737807,0.009657170449058426,0.05456301303718011,0.2134234669241912,0.006277160791887977,0.0,0.0,0.028488652824722356,0.0,0.0,0.004828585224529213,0.0,0.008691453404152583,0.0,0.032351521004345726,0.0,0.02993722839208112,0.0,0.0,0.0,0.0,0.001931434089811685,0.06180589087397392,0.021245774987928536,0.0,0.0,0.0,0.0009657170449058426,0.0,252,2000-11-19,12,4,252,14.9,39480.0,7.2,731,Med
252,253,40,0,16.578333333333333,0.0,0.0,0.014705882352941176,0.0,0.1457983193277311,0.0,0.0,0.0,0.0,0.0,0.046638655462184875,0.0,0.0,0.0,0.0,0.0,0.029831932773109245,0.0,0.0,0.0,0.0,0.009663865546218488,0.0,0.03529411764705882,0.0,0.029411764705882353,0.0,0.0,0.025210084033613446,0.0,0.04789915966386555,0.2504201680672269,0.013025210084033614,0.04789915966386555,0.05756302521008403,0.0,0.03319327731092437,0.1953781512605042,0.0025210084033613447,0.0,0.0,0.007142857142857143,0.0,0.0,0.004201680672268907,0.014705882352941176,0.0008403361344537816,0.0,0.0,0.0,0.017226890756302522,0.010924369747899159,0.0,0.034453781512605045,0.0,0.004201680672268907,0.0,0.003781512605042017,0.02100840336134454,0.0,253,2000-11-26,12,5,253,15.0,44005.0,7.2,762,Med
253,254,42,0,15.8,0.0,0.0,0.3145780051150895,0.0,0.030264279624893437,0.07374254049445865,0.0,0.0,0.08397271952259165,0.0,0.017476555839727195,0.0,0.0,0.0,0.0,0.049872122762148335,0.0,0.00980392156862745,0.0,0.0370843989769821,0.0,0.0,0.0,0.005967604433077579,0.0,0.01619778346121057,0.013213981244671782,0.0,0.0,0.0,0.03154305200341006,0.3495311167945439,0.008951406649616368,0.027280477408354646,0.06479113384484228,0.01577152600170503,0.005967604433077579,0.02600170502983802,0.01918158567774936,0.0,0.0,0.0,0.0,0.0,0.002131287297527707,0.04134697357203751,0.010230179028132993,0.014066496163682864,0.005115089514066497,0.0,0.027280477408354646,0.020460358056265986,0.008098891730605285,0.02855924978687127,0.011082693947144074,0.005967604433077579,0.0,0.0,0.01619778346121057,0.0,254,2000-12-03,12,6,254,15.6,51100.0,7.7,782,Med
254,255,38,0,16.433333333333334,0.0,0.0,0.1862011637572735,0.0,0.0,0.0,0.0,0.04945968412302577,0.0,0.0,0.0,0.0,0.0,0.08478802992518704,0.0,0.0,0.03366583541147132,0.05029093931837074,0.0,0.014131338320864505,0.1550290939318371,0.0,0.03906899418121363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1026600166251039,0.3408146300914381,0.005818786367414797,0.20656691604322527,0.038237738985868665,0.02369077306733167,0.0,0.0,0.0,0.0,0.0020781379883624274,0.0,0.049044056525353284,0.00457190357439734,0.0,0.013300083125519535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012053200332502078,0.0,0.009559434746467166,0.027847049044056525,0.0,0.0,0.0,255,2000-12-10,12,7,255,16.8,49325.0,7.3,766,Med
255,256,50,0,14.385,0.0,0.5175151798225128,0.13451658103689865,0.0,0.0,0.0,0.017748715553479684,0.0,0.0,0.0,0.0,0.0,0.019617001401214387,0.0,0.0,0.0,0.03736571695469407,0.0,0.0,0.0,0.0,0.0,0.033162073797290983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036898645492760396,0.11349836524988323,0.2554880896777207,0.10602522185894442,0.04343764595983186,0.046707146193367584,0.0014012143858010276,0.0018682858477347033,0.0,0.0,0.0,0.02008407286314806,0.0,0.0,0.0,0.008407286314806165,0.059318075665576835,0.0,0.0,0.0,0.003269500233535731,0.0,0.0,0.008874357776739842,0.0,0.0,0.016347501167678656,0.0,0.0,0.015413358243811303,256,2000-12-17,12,8,256,15.9,56755.0,8.0,836,High
256,257,56,0,15.293333333333333,0.0,0.059907834101382486,0.19170506912442398,0.0,0.1327188940092166,0.10184331797235023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027188940092165898,0.0,0.0,0.0,0.0,0.0,0.0,0.12580645161290321,0.0,0.0,0.0,0.0,0.0,0.029493087557603687,0.38525345622119817,0.019815668202764977,0.013824884792626729,0.08801843317972351,0.019815668202764977,0.0,0.01566820276497696,0.033640552995391704,0.02119815668202765,0.0,0.0,0.0,0.0,0.0,0.0,0.0027649769585253456,0.0,0.0,0.0,0.029953917050691243,0.03824884792626728,0.0,0.014746543778801843,0.0,0.01889400921658986,0.0,0.010138248847926268,0.005069124423963134,0.0,257,2001-01-07,12,9,257,18.5,68784.0,8.0,899,High
257,258,32,0,16.673333333333332,0.0,0.2968311271560369,0.2242278379462495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07420778178900922,0.0,0.0,0.0,0.0,0.0,0.0,0.25150421179302046,0.15202567188126756,0.10068190934616927,0.026073004412354592,0.01684717208182912,0.002807862013638187,0.0,0.0,0.01684717208182912,0.0,0.0,0.0024067388688327317,0.0,0.0,0.0020056157240272766,0.044524669073405534,0.005615724027276374,0.0,0.0,0.0,0.009225832330525471,0.0,0.006417970316887284,0.0,0.0,0.024468511833132773,0.005615724027276374,0.008824709185720016,0.0,0.005214600882470918,258,2001-01-14,12,10,258,15.0,51024.0,7.3,760,Med
258,259,32,0,15.983333333333333,0.012578616352201259,0.0,0.06783468104222821,0.0,0.0,0.06199460916442048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029649595687331536,0.0,0.0,0.0,0.0,0.0,0.0,0.04672057502246182,0.0,0.0,0.4384546271338724,0.0,0.0,0.0,0.0,0.02830188679245283,0.07637017070979335,0.011680143755615454,0.16127583108715185,0.04132973944294699,0.02336028751123091,0.0,0.0,0.02425876010781671,0.0,0.0,0.15902964959568733,0.0,0.0,0.0,0.040880503144654086,0.004941599281221923,0.0,0.0,0.0,0.004043126684636119,0.005840071877807727,0.014375561545372867,0.0,0.0,0.05345911949685535,0.0,0.0,0.16576819407008087,0.0,259,2001-02-04,12,11,259,18.5,49893.0,7.5,761,Med
259,260,39,0,16.086666666666666,0.0,0.0,0.43480138169257343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008203799654576857,0.0,0.06001727115716753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16709844559585493,0.35708117443868737,0.0,0.06001727115716753,0.05829015544041451,0.0034542314335060447,0.008635578583765112,0.006044905008635579,0.008203799654576857,0.0,0.0,0.0,0.03626943005181347,0.0004317789291882556,0.0,0.039723661485319514,0.0,0.030224525043177894,0.0,0.0,0.009067357512953367,0.011658031088082901,0.0,0.010362694300518135,0.0,0.009499136442141624,0.0,0.0,0.0,0.0,260,2001-02-11,12,12,260,14.0,51004.0,6.9,730,Low
260,261,39,1,15.42,0.0,0.08778966131907308,0.06729055258467023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05213903743315508,0.0,0.02406417112299465,0.0,0.012923351158645277,0.0,0.0,0.0,0.0,0.0,0.012477718360071301,0.3235294117647059,0.0196078431372549,0.03074866310160428,0.024955436720142603,0.044563279857397504,0.0053475935828877,0.0,0.0022281639928698753,0.0,0.03877005347593583,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.054367201426024955,0.0,0.2629233511586453,0.0,0.2393048128342246,0.0,0.0,0.0,0.036541889483065956,0.0,0.018270944741532978,0.0,0.0,0.0,0.0,261,2001-02-18,12,13,261,15.4,49986.0,7.2,668,Med
261,262,47,1,15.235,0.012578616352201259,0.12578616352201258,0.189163038219642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05853894533139816,0.0043541364296081275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0401548137397194,0.11175616835994194,0.03193033381712627,0.09917755200774069,0.06966618287373004,0.0,0.002902757619738752,0.004837929366231253,0.005805515239477504,0.0,0.0,0.025157232704402517,0.0,0.023222060957910014,0.0,0.0077406869859700045,0.03580067731011127,0.0,0.0,0.0,0.0009675858732462506,0.0019351717464925011,0.0,0.04837929366231253,0.0,0.0,0.0,0.0,0.008708272859216255,0.0,262,2001-02-25,12,14,262,18.1,50903.0,7.2,833,Med
262,263,50,0,15.4,0.0,0.03750564844103028,0.1735201084500678,0.0,0.0,0.05648441030275644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06778129236330772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754631721644826,0.39810212381382737,0.0036150022593764122,0.025756891098056935,0.042476276547672845,0.0,0.0,0.0,0.016267510167193855,0.0,0.0,0.004518752824220515,0.0,0.0,0.010393131495707185,0.0027112516945323093,0.0013556258472661546,0.0,0.0,0.0,0.026208766380478987,0.010845006778129237,0.0,0.010393131495707185,0.0,0.0,0.0,0.0,0.0,0.0,263,2001-03-04,12,15,263,17.6,49811.0,7.4,731,Med
263,264,50,0,13.895,0.0206341217916457,0.24408656265727227,0.2642174131857071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038751887267237044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11071967790639155,0.19275289380976346,0.008555611474584801,0.019627579265223957,0.2486160040261701,0.0,0.0,0.0,0.0,0.0,0.0,0.021640664318067437,0.0,0.0,0.004529441368897836,0.0,0.04428787116255662,0.0,0.0,0.0,0.0,0.0,0.0055359838953195776,0.019124308002013084,0.0,0.007045797684952189,0.024660291897332664,0.04579768495218923,0.0,0.0,264,2001-03-11,12,16,264,16.1,45718.0,6.5,691,Low
264,265,39,0,12.768333333333333,0.0,0.0,0.07335907335907337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10590182018753447,0.3188086045228902,0.0,0.07391064533921676,0.13182570325427467,0.0,0.0,0.0,0.007170435741864313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013237727523441808,0.0005515719801434088,0.0,0.014340871483728626,0.0,0.013789299503585218,0.0,0.0,0.0,0.0,265,2001-04-01,12,17,265,13.3,49065.0,6.9,719,Low
265,266,34,0,14.003333333333334,0.016666666666666666,0.0016129032258064516,0.3188172043010753,0.0,0.0,0.17473118279569894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027419354838709678,0.0,0.0,0.0,0.0,0.01021505376344086,0.06720430107526881,0.0,0.0,0.0,0.0064516129032258064,0.0,0.02903225806451613,0.0,0.11236559139784946,0.2032258064516129,0.0,0.05806451612903226,0.1827956989247312,0.016129032258064516,0.0,0.0,0.02258064516129032,0.0032258064516129032,0.0,0.02795698924731183,0.0,0.0,0.0,0.11451612903225807,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,266,2001-04-29,12,18,266,14.4,53728.0,8.6,1095,High
266,267,46,0,15.625,0.0,0.010606703436571913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227407721680102,0.0067882901994060245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285108188375053,0.14849384811200678,0.03266864658464149,0.03818413237165889,0.044548154433602036,0.31183708103521424,0.0,0.0,0.01230377598642342,0.0,0.0,0.004242681374628765,0.0,0.0,0.0,0.02927450148493848,0.007636826474331778,0.0067882901994060245,0.014425116673737802,0.0,0.00848536274925753,0.0067882901994060245,0.0012728044123886295,0.011879507848960543,0.0067882901994060245,0.010606703436571913,0.007636826474331778,0.02078913873568095,0.005939753924480272,0.00848536274925753,267,2001-05-06,12,19,267,13.1,49321.0,7.3,721,Med
267,268,49,0,15.693333333333333,0.0,0.024636510500807753,0.3295638126009693,0.0,0.0,0.0,0.0,0.03150242326332795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05533117932148627,0.0,0.0210016155088853,0.0,0.002827140549273021,0.0,0.0,0.012924071082390954,0.0,0.031098546042003232,0.29604200323101776,0.009693053311793215,0.05573505654281099,0.03756058158319871,0.04563812600969305,0.0,0.009289176090468497,0.005250403877221325,0.005654281098546042,0.0,0.02059773828756058,0.02544426494345719,0.0,0.0,0.006865912762520194,0.0004038772213247173,0.0815831987075929,0.0,0.0,0.010096930533117932,0.018578352180936994,0.009693053311793215,0.020193861066235864,0.0,0.05250403877221325,0.0032310177705977385,0.015751211631663976,0.0012116316639741518,0.0,268,2001-05-13,12,20,268,13.8,50070.0,7.3,666,Med
268,269,44,0,12.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10529446757882213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331350386674598,0.0,0.0,0.062462819750148724,0.09994051160023795,0.004164187983343248,0.015466983938132063,0.046995835812016655,0.0,0.0,0.0,0.013087447947650209,0.002379535990481856,0.0,0.004759071980963712,0.010113027959547887,0.0,0.0,0.004759071980963712,0.0,0.0,0.006543723973825104,0.0,0.00594883997620464,0.012492563950029744,0.020226055919095775,0.0,0.004759071980963712,0.006543723973825104,0.007733491969066032,0.014277215942891136,0.0,0.0,269,2001-05-20,12,21,269,13.4,56698.0,7.0,688,Low
269,270,45,0,12.965,0.06361607142857142,0.0,0.31473214285714285,0.0,0.0,0.03404017857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11941964285714286,0.1796875,0.021205357142857144,0.060825892857142856,0.07756696428571429,0.0,0.0011160714285714285,0.013950892857142858,0.0078125,0.0,0.0016741071428571428,0.015066964285714286,0.0,0.0,0.045200892857142856,0.0,0.006696428571428571,0.0,0.0,0.0,0.006696428571428571,0.009486607142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,2001-11-06,13,1,270,13.0,77136.0,7.5,824,Med
270,271,33,0,14.786666666666667,0.051555555555555556,0.018222222222222223,0.24355555555555555,0.0,0.03155555555555556,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033777777777777775,0.0,0.0,0.0,0.1991111111111111,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.025777777777777778,0.0,0.14177777777777778,0.276,0.00044444444444444447,0.12933333333333333,0.04888888888888889,0.025333333333333333,0.0,0.0,0.014666666666666666,0.0,0.0,0.022222222222222223,0.0,0.009777777777777778,0.018666666666666668,0.052444444444444446,0.0008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.010222222222222223,0.0,0.0,0.0,0.0017777777777777779,0.0013333333333333333,0.0,271,2001-11-11,13,2,271,14.9,47251.0,7.1,674,Med
271,272,28,0,16.221666666666668,0.024857375713121434,0.0,0.029747351263243682,0.0,0.0,0.32885085574572126,0.0,0.06601466992665037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011002444987775062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028117359413202935,0.3023634881825591,0.0,0.03300733496332518,0.06519967400162999,0.0,0.0,0.0,0.3072534637326813,0.02078239608801956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037082314588427055,0.04849225753871231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,2001-11-18,13,3,272,14.4,44651.0,7.2,698,Med
272,273,27,0,15.5,0.0,0.0,0.05309346204475647,0.0,0.06230802983764809,0.0,0.0,0.0,0.0,0.0,0.0,0.09653356735410268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028960070206230804,0.0,0.050021939447125935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03290917068889864,0.14699429574374726,0.0,0.010092145677928916,0.031154014918824045,0.00043878894251864854,0.02106186924089513,0.32075471698113206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05089951733216323,0.0,0.0,0.0,0.0,0.006581834137779728,0.013163668275559455,0.0,0.04826678367705134,0.0,0.0,0.0,0.0,0.0,0.0,273,2001-12-02,13,4,273,13.4,37376.0,7.2,651,Med
273,274,28,0,17.148333333333333,0.0,0.0,0.4246632996632997,0.0,0.0968013468013468,0.0,0.0,0.0,0.0,0.0,0.045875420875420875,0.0,0.0,0.0,0.0,0.0,0.011784511784511785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13131313131313133,0.2079124579124579,0.0,0.017676767676767676,0.05765993265993266,0.0016835016835016834,0.012205387205387205,0.10395622895622895,0.15404040404040403,0.007575757575757576,0.0,0.0,0.0,0.0,0.0,0.06355218855218855,0.0,0.0,0.0,0.0,0.01430976430976431,0.011784511784511785,0.0,0.0,0.0,0.0,0.0,0.008838383838383838,0.0,0.0,274,2001-12-09,13,5,274,12.9,45288.0,7.7,716,Med
274,275,37,0,15.093333333333334,0.0,0.02815622161671208,0.4818346957311535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20799273387829245,0.0,0.0,0.009990917347865577,0.0,0.0,0.0,0.004087193460490463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15849227974568575,0.14895549500454133,0.0,0.0631244323342416,0.19482288828337874,0.025885558583106268,0.0,0.05858310626702997,0.0,0.0,0.0,0.010899182561307902,0.0,0.00862851952770209,0.0,0.0,0.0036330608537693005,0.0,0.07720254314259764,0.0,0.01952770208900999,0.02452316076294278,0.0,0.0,0.0,0.0,0.0,0.0,0.0036330608537693005,0.0,275,2001-12-16,13,6,275,13.2,45824.0,7.1,692,Med
275,276,36,0,14.651666666666667,0.0,0.014727540500736377,0.31909671084928815,0.0,0.0,0.06872852233676977,0.0,0.08100147275405008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10014727540500737,0.07854688267059401,0.0,0.040746195385370644,0.0,0.006872852233676976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12567501227295041,0.2601865488463427,0.0019636720667648502,0.06872852233676977,0.08836524300441827,0.05154639175257732,0.0,0.022091310751104567,0.012763868433971527,0.0,0.0,0.005891016200294551,0.041728031418753066,0.0,0.0,0.038782523318605794,0.0029455081001472753,0.009327442317133039,0.0,0.0,0.006381934216985763,0.0039273441335297005,0.0,0.0,0.0,0.0,0.0039273441335297005,0.0009818360333824251,0.0,0.0,276,2002-01-06,13,7,276,11.8,45684.0,6.9,649,Low
276,277,52,0,14.96,0.028598665395614873,0.0076263107721639654,0.18970448045757865,0.0,0.0,0.044804575786463297,0.0,0.0,0.0219256434699714,0.0,0.0,0.0,0.0,0.0,0.0,0.07721639656816015,0.022878932316491896,0.0,0.0,0.0,0.09628217349857007,0.020495710200190656,0.0,0.0,0.0,0.0,0.0,0.07340324118207817,0.0,0.0,0.1644423260247855,0.2359389895138227,0.004766444232602479,0.02669208770257388,0.0438512869399428,0.0,0.0,0.01334604385128694,0.02001906577693041,0.0,0.0,0.0,0.0,0.0,0.0,0.027645376549094377,0.0009532888465204957,0.010486177311725452,0.0,0.0,0.022878932316491896,0.005719733079122974,0.04528122020972355,0.030028598665395614,0.009532888465204958,0.016205910390848427,0.0038131553860819827,0.020972354623450904,0.009532888465204958,0.0,277,2002-01-20,13,8,277,12.3,54348.0,7.0,649,Low
277,278,49,0,12.39,0.0,0.0,0.3391752577319588,0.023195876288659795,0.0,0.12422680412371134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041237113402061855,0.0,0.0,0.0,0.0,0.0,0.0,0.23505154639175257,0.22371134020618558,0.0,0.05515463917525773,0.05979381443298969,0.0,0.002061855670103093,0.01134020618556701,0.0288659793814433,0.0,0.0,0.012371134020618556,0.023195876288659795,0.0,0.0,0.0,0.0,0.0,0.0005154639175257732,0.0,0.015463917525773196,0.008247422680412371,0.005670103092783505,0.0,0.009278350515463918,0.04639175257731959,0.0,0.0,0.0,0.0,278,2002-01-27,13,9,278,14.2,49429.0,7.3,642,Med
278,279,30,0,14.538333333333334,0.0,0.0,0.25550435227854584,0.0,0.0,0.10138248847926268,0.0,0.02867383512544803,0.0,0.0,0.0,0.0,0.01894521249359959,0.0,0.0,0.0,0.013824884792626729,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.26574500768049153,0.0,0.027649769585253458,0.03533026113671275,0.0,0.0,0.0,0.02048131080389145,0.0,0.02048131080389145,0.01228878648233487,0.004608294930875576,0.0,0.0,0.00972862263184844,0.0,0.0,0.0,0.0,0.04249871991807476,0.011264720942140297,0.0,0.014336917562724014,0.0,0.00972862263184844,0.0,0.0,0.00409626216077829,0.0,279,2002-02-10,13,10,279,13.2,42977.0,7.5,683,Med
279,280,44,0,14.646666666666667,0.0,0.061224489795918366,0.21289424860853431,0.0,0.0,0.04406307977736549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04638218923933209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05241187384044527,0.12291280148423006,0.075139146567718,0.21382189239332097,0.07374768089053803,0.003246753246753247,0.0,0.0,0.011595547309833023,0.0,0.0,0.06168831168831169,0.0,0.0,0.0,0.008348794063079777,0.002319109461966605,0.014842300556586271,0.0,0.0,0.015306122448979591,0.0055658627087198514,0.0,0.0,0.0,0.0,0.0055658627087198514,0.0,0.0,0.0,280,2002-02-17,13,11,280,11.2,45176.0,7.1,621,Med
280,281,27,0,14.415,0.029872673849167482,0.023506366307541625,0.34965719882468166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011753183153770812,0.0,0.0,0.013712047012732615,0.0,0.0,0.0,0.0,0.0,0.0019588638589618022,0.029382957884427033,0.0,0.0,0.0,0.0,0.0,0.0,0.10675808031341821,0.07982370225269343,0.15426052889324193,0.0,0.16748285994123407,0.05337904015670911,0.0,0.0,0.0,0.0,0.0,0.0,0.020078354554358472,0.022037218413320275,0.01762977473065622,0.0,0.010773751224289911,0.00832517140058766,0.07639569049951028,0.0,0.0,0.0,0.0,0.009794319294809012,0.02840352595494613,0.0,0.0,0.0,0.0,0.0,0.0,281,2002-02-24,13,12,281,13.2,44787.0,6.5,656,Low
281,282,46,0,15.71,0.0,0.0,0.20112781954887218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11466165413533834,0.0,0.09257518796992481,0.024906015037593984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015037593984962405,0.03665413533834586,0.0,0.08082706766917293,0.14238721804511278,0.0,0.03195488721804511,0.05404135338345865,0.0014097744360902255,0.0,0.0,0.0,0.0,0.002819548872180451,0.0,0.34962406015037595,0.007988721804511278,0.0,0.023966165413533833,0.0,0.0,0.0,0.0,0.0,0.0,0.016917293233082706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,2002-03-10,13,13,282,14.5,41049.0,6.5,623,Low
282,283,47,0,15.071666666666667,0.0,0.0,0.16729323308270677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04088345864661654,0.0,0.0,0.0,0.0,0.0,0.0,0.018796992481203006,0.0,0.0,0.09680451127819549,0.20911654135338345,0.0,0.04887218045112782,0.12030075187969924,0.015977443609022556,0.0,0.0,0.09257518796992481,0.0,0.0,0.022556390977443608,0.0,0.0,0.0,0.03101503759398496,0.0,0.050281954887218046,0.0,0.0,0.01456766917293233,0.008458646616541353,0.007518796992481203,0.0,0.023966165413533833,0.0,0.01362781954887218,0.002349624060150376,0.0,0.0,283,2002-03-17,13,14,283,11.7,50301.0,7.3,630,Med
283,284,27,0,10.728333333333333,0.0,0.0,0.30596536241180244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021808851828094934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1629249518922386,0.30917254650416937,0.0,0.09878127004490057,0.17575368826170623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02052597819114817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,2002-03-31,13,15,284,11.1,50694.0,7.0,670,Low
284,285,30,0,15.4,0.0,0.0,0.43060959792477305,0.0,0.1703415477734544,0.057068741893644616,0.0,0.02248162559446606,0.0,0.0,0.0,0.11067877215737137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011673151750972763,0.0,0.0,0.0,0.041936878512753996,0.0,0.0,0.0,0.07868568958063121,0.0,0.0,0.11975789018590575,0.3787289234760052,0.0,0.013834846519671422,0.028534370946822308,0.03977518374405534,0.05188067444876784,0.13143104193687852,0.03718115002161695,0.0,0.0,0.0,0.0,0.0,0.0,0.016428880242109815,0.0,0.0,0.0,0.0,0.010808473843493299,0.00864677907479464,0.0,0.012537829658452227,0.0,0.043666234327712924,0.0,0.0,0.0,0.0,285,2002-04-07,13,16,285,12.5,54539.0,7.7,765,Med
